Elevation,Geometric,Optical,APT,Turbulence,Atmospheric
-19.5673039937084,0,0.0883305866544727,0.597589834349612,0,0.971863079796513
-19.6051878831862,0,0.0883305866544727,0.597589834349612,0,0.971858269895546
-19.6430582023988,0,0.0883305866544727,0.597589834349612,0,0.971853461717517
-19.680915040171,0,0.0883305866544727,0.597589834349612,0,0.97184865525115
-19.7187583488897,0,0.0883305866544727,0.597589834349612,0,0.971843850502489
-19.7565882170568,0,0.0883305866544727,0.597589834349612,0,0.971839047460299
-19.7944046875534,0,0.0883305866544727,0.597589834349612,0,0.971834246119134
-19.8322078030828,0,0.0883305866544727,0.597589834349612,0,0.971829446473573
-19.8699976061732,0,0.0883305866544727,0.597589834349612,0,0.971824648518216
-19.9077741391773,0,0.0883305866544727,0.597589834349612,0,0.971819852247687
-19.9455374894437,0,0.0883305866544727,0.597589834349612,0,0.971815057650894
-19.9832876086022,0,0.0883305866544727,0.597589834349612,0,0.971810264733979
-20.021024583687,0,0.0883305866544727,0.597589834349612,0,0.971803201479274
-20.0587484563584,0,0.0883305866544727,0.597589834349612,0,0.971794335291371
-20.0964592681038,0,0.0883305866544727,0.597589834349612,0,0.97178547217316
-20.1341570602393,0,0.0883305866544727,0.597589834349612,0,0.971776612114928
-20.1718418739118,0,0.0883305866544727,0.597589834349612,0,0.971767755107006
-20.2095137501,0,0.0883305866544727,0.597589834349612,0,0.971758901139762
-20.2471727745195,0,0.0883305866544727,0.597589834349612,0,0.971750050193052
-20.2848188979667,0,0.0883305866544727,0.597589834349612,0,0.971741202278438
-20.3224522058557,0,0.0883305866544727,0.597589834349612,0,0.971732357375847
-20.3600727384956,0,0.0883305866544727,0.597589834349612,0,0.971723515475804
-20.3976805360299,0,0.0883305866544727,0.597589834349612,0,0.971714676568875
-20.4352756384378,0,0.0883305866544727,0.597589834349612,0,0.971705840645663
-20.4728580855345,0,0.0883305866544727,0.597589834349612,0,0.971697007696811
-20.510427961652,0,0.0883305866544727,0.597589834349612,0,0.971688177702499
-20.5479852168883,0,0.0883305866544727,0.597589834349612,0,0.971679350674454
-20.5855299352834,0,0.0883305866544727,0.597589834349612,0,0.971670526592925
-20.6230621560047,0,0.0883305866544727,0.597589834349612,0,0.971661705448706
-20.6605819180592,0,0.0883305866544727,0.597589834349612,0,0.97165288723263
-20.6980892602945,0,0.0883305866544727,0.597589834349612,0,0.971644071935566
-20.7355842213995,0,0.0883305866544727,0.597589834349612,0,0.971635259548422
-20.7730668843634,0,0.0883305866544727,0.597589834349612,0,0.971626450051692
-20.810537198612,0,0.0883305866544727,0.597589834349612,0,0.971617643457263
-20.8479952468515,0,0.0883305866544727,0.597589834349612,0,0.971608839745697
-20.8854410671445,0,0.0883305866544727,0.597589834349612,0,0.971600038908048
-20.9228746973955,0,0.0883305866544727,0.597589834349612,0,0.971591240935406
-20.9602961753566,0,0.0883305866544727,0.597589834349612,0,0.971582445818901
-20.9977055386251,0,0.0883305866544727,0.597589834349612,0,0.971573653549694
-21.035102824647,0,0.0883305866544727,0.597589834349612,0,0.971564864118985
-21.0724881149234,0,0.0883305866544727,0.597589834349612,0,0.971556077507618
-21.1098613581444,0,0.0883305866544727,0.597589834349612,0,0.971547293727654
-21.14722263554,0,0.0883305866544727,0.597589834349612,0,0.971538512760001
-21.1845719839505,0,0.0883305866544727,0.597589834349612,0,0.971529734596001
-21.2219094400653,0,0.0883305866544727,0.597589834349612,0,0.971520959227029
-21.2592350404242,0,0.0883305866544727,0.597589834349612,0,0.971512186644499
-21.2965488214196,0,0.0883305866544727,0.597589834349612,0,0.971503416839857
-21.3338508632951,0,0.0883305866544727,0.597589834349612,0,0.971494649794244
-21.371141114122,0,0.0883305866544727,0.597589834349612,0,0.971485885519864
-21.4084196538797,0,0.0883305866544727,0.597589834349612,0,0.97147712399792
-21.4456865183741,0,0.0883305866544727,0.597589834349612,0,0.971468365219996
-21.4829417432659,0,0.0883305866544727,0.597589834349612,0,0.971459609177711
-21.520185364072,0,0.0883305866544727,0.597589834349612,0,0.971450855862718
-21.5574174161639,0,0.0883305866544727,0.597589834349612,0,0.971442105266704
-21.5946379347726,0,0.0883305866544727,0.597589834349612,0,0.971433357381387
-21.6318469987455,0,0.0883305866544727,0.597589834349612,0,0.971424612188238
-21.6690445554778,0,0.0883305866544727,0.597589834349612,0,0.971415869699618
-21.706230683564,0,0.0883305866544727,0.597589834349612,0,0.971407129897057
-21.7434054176679,0,0.0883305866544727,0.597589834349612,0,0.971398392772408
-21.7805687923137,0,0.0883305866544727,0.597589834349612,0,0.971389658317555
-21.8177208418864,0,0.0883305866544727,0.597589834349612,0,0.971380926524418
-21.854861600632,0,0.0883305866544727,0.597589834349612,0,0.971372197384949
-21.8919911462163,0,0.0883305866544727,0.597589834349612,0,0.971363470880892
-21.9291094254671,0,0.0883305866544727,0.597589834349612,0,0.971354747024746
-21.9662165158041,0,0.0883305866544727,0.597589834349612,0,0.971346025798314
-22.0033124509269,0,0.0883305866544727,0.597589834349612,0,0.971337307193677
-22.0403972643967,0,0.0883305866544727,0.597589834349612,0,0.971328591202945
-22.0774709896416,0,0.0883305866544727,0.597589834349612,0,0.971319877818263
-22.114533659955,0,0.0883305866544727,0.597589834349612,0,0.971311167031806
-22.1515853084967,0,0.0883305866544727,0.597589834349612,0,0.97130245883578
-22.1886260116227,0,0.0883305866544727,0.597589834349612,0,0.97129375321224
-22.2256557155397,0,0.0883305866544727,0.597589834349612,0,0.971285050173828
-22.2626744963683,0,0.0883305866544727,0.597589834349612,0,0.971276349702654
-22.2996823867395,0,0.0883305866544727,0.597589834349612,0,0.971267651791048
-22.3366794191525,0,0.0883305866544727,0.597589834349612,0,0.971258956431373
-22.3736656259774,0,0.0883305866544727,0.597589834349612,0,0.97125026361602
-22.4106410394558,0,0.0883305866544727,0.597589834349612,0,0.971241573337413
-22.4476057348319,0,0.0883305866544727,0.597589834349612,0,0.971232885577865
-22.4845596577943,0,0.0883305866544727,0.597589834349612,0,0.971224200350142
-22.5215028833584,0,0.0883305866544727,0.597589834349612,0,0.971215517636614
-22.5584354432534,0,0.0883305866544727,0.597589834349612,0,0.971206837429823
-22.5953573690807,0,0.0883305866544727,0.597589834349612,0,0.971198159722341
-22.6322686923146,0,0.0883305866544727,0.597589834349612,0,0.971189484506772
-22.6691694443046,0,0.0883305866544727,0.597589834349612,0,0.971180811775747
-22.706059699219,0,0.0883305866544727,0.597589834349612,0,0.971172141511835
-22.7429394022448,0,0.0883305866544727,0.597589834349612,0,0.971163473727918
-22.7798086273282,0,0.0883305866544727,0.597589834349612,0,0.971154808406617
-22.8166674053222,0,0.0883305866544727,0.597589834349612,0,0.971146145540681
-22.8535157669569,0,0.0883305866544727,0.597589834349612,0,0.971137485122886
-22.8903537428401,0,0.0883305866544727,0.597589834349612,0,0.97112882714604
-22.927181363458,0,0.0883305866544727,0.597589834349612,0,0.971120171602977
-22.9639986591756,0,0.0883305866544727,0.597589834349612,0,0.971111518486561
-23.0008057029658,0,0.0883305866544727,0.597589834349612,0,0.97110286777964
-23.0376024394695,0,0.0883305866544727,0.597589834349612,0,0.971094219495226
-23.0743889414465,0,0.0883305866544727,0.597589834349612,0,0.971085573616219
-23.1111652387827,0,0.0883305866544727,0.597589834349612,0,0.971076930135594
-23.1479313612451,0,0.0883305866544727,0.597589834349612,0,0.971068289046354
-23.1846873384831,0,0.0883305866544727,0.597589834349612,0,0.971059650341533
-23.2214332000287,0,0.0883305866544727,0.597589834349612,0,0.971051014014188
-23.258169017841,0,0.0883305866544727,0.597589834349612,0,0.971042380047407
-23.2948947361039,0,0.0883305866544727,0.597589834349612,0,0.971033748454309
-23.33161042657,0,0.0883305866544727,0.597589834349612,0,0.97102511921803
-23.3683161183079,0,0.0883305866544727,0.597589834349612,0,0.971016492331737
-23.4050118402687,0,0.0883305866544727,0.597589834349612,0,0.971007867788627
-23.4416976212909,0,0.0883305866544727,0.597589834349612,0,0.970999245581922
-23.4783734900984,0,0.0883305866544727,0.597589834349612,0,0.97099062570487
-23.5150394753031,0,0.0883305866544727,0.597589834349612,0,0.970982008150747
-23.5516956477402,0,0.0883305866544727,0.597589834349612,0,0.970973392902905
-23.5883419510937,0,0.0883305866544727,0.597589834349612,0,0.97096477997458
-23.6249784560009,0,0.0883305866544727,0.597589834349612,0,0.97095616934917
-23.6616051906249,0,0.0883305866544727,0.597589834349612,0,0.970947561020055
-23.6982221830176,0,0.0883305866544727,0.597589834349612,0,0.970938954980643
-23.7348294611191,0,0.0883305866544727,0.597589834349612,0,0.970930351224367
-23.7714270527608,0,0.0883305866544727,0.597589834349612,0,0.970921749744686
-23.8080150278269,0,0.0883305866544727,0.597589834349612,0,0.970913150525174
-23.8445933295822,0,0.0883305866544727,0.597589834349612,0,0.970904553579167
-23.8811620277176,0,0.0883305866544727,0.597589834349612,0,0.970895958890286
-23.9177211496297,0,0.0883305866544727,0.597589834349612,0,0.97088736645209
-23.9542707226077,0,0.0883305866544727,0.597589834349612,0,0.970878776258167
-23.9908107738339,0,0.0883305866544727,0.597589834349612,0,0.970870188302127
-24.0273413303826,0,0.0883305866544727,0.597589834349612,0,0.970861602577608
-24.0638624612121,0,0.0883305866544727,0.597589834349612,0,0.970853019068402
-24.1003741091859,0,0.0883305866544727,0.597589834349612,0,0.970844437787938
-24.136876343075,0,0.0883305866544727,0.597589834349612,0,0.970835858720053
-24.1733691895332,0,0.0883305866544727,0.597589834349612,0,0.970827281858483
-24.2098526751103,0,0.0883305866544727,0.597589834349612,0,0.970818707196987
-24.2463268262521,0,0.0883305866544727,0.597589834349612,0,0.97081013472935
-24.2827916693012,0,0.0883305866544727,0.597589834349612,0,0.970801564449381
-24.3192472304973,0,0.0883305866544727,0.597589834349612,0,0.970792996350912
-24.3556935777703,0,0.0883305866544727,0.597589834349612,0,0.970784430417979
-24.3921306535462,0,0.0883305866544727,0.597589834349612,0,0.970775866664112
-24.428558525575,0,0.0883305866544727,0.597589834349612,0,0.970767305073389
-24.4649772196906,0,0.0883305866544727,0.597589834349612,0,0.970758745639738
-24.5013867616238,0,0.0883305866544727,0.597589834349612,0,0.970750188357111
-24.5377871770069,0,0.0883305866544727,0.597589834349612,0,0.970741633219484
-24.5741784913717,0,0.0883305866544727,0.597589834349612,0,0.970733080220857
-24.6105607717758,0,0.0883305866544727,0.597589834349612,0,0.970724529345468
-24.64693396028,0,0.0883305866544727,0.597589834349612,0,0.970715980606935
-24.6832981237669,0,0.0883305866544727,0.597589834349612,0,0.97070743398954
-24.719653287375,0,0.0883305866544727,0.597589834349612,0,0.970698889487373
-24.7559994761438,0,0.0883305866544727,0.597589834349612,0,0.97069034709455
-24.7923367150149,0,0.0883305866544727,0.597589834349612,0,0.970681806805208
-24.8286650288339,0,0.0883305866544727,0.597589834349612,0,0.970673268613509
-24.8649844423508,0,0.0883305866544727,0.597589834349612,0,0.970664732513635
-24.9012950216559,0,0.0883305866544727,0.597589834349612,0,0.970656198490053
-24.9375967084094,0,0.0883305866544727,0.597589834349612,0,0.970647666556475
-24.9738895685334,0,0.0883305866544727,0.597589834349612,0,0.970639136697407
-25.0101736263969,0,0.0883305866544727,0.597589834349612,0,0.970630608907122
-25.0464489062732,0,0.0883305866544727,0.597589834349612,0,0.970622083179914
-25.0827154323425,0,0.0883305866544727,0.597589834349612,0,0.970613559510102
-25.1189732286898,0,0.0883305866544727,0.597589834349612,0,0.970605037892023
-25.1552223605854,0,0.0883305866544727,0.597589834349612,0,0.970596518310338
-25.1914627693547,0,0.0883305866544727,0.597589834349612,0,0.970588000778837
-25.2276945201048,0,0.0883305866544727,0.597589834349612,0,0.970579485282218
-25.2639176360873,0,0.0883305866544727,0.597589834349612,0,0.970570971815016
-25.3001321412801,0,0.0883305866544727,0.597589834349612,0,0.970562460371595
-25.3363380593753,0,0.0883305866544727,0.597589834349612,0,0.970553950946388
-25.3725354138129,0,0.0883305866544727,0.597589834349612,0,0.970545443533885
-25.4087242279422,0,0.0883305866544727,0.597589834349612,0,0.970536938128599
-25.4449045661181,0,0.0883305866544727,0.597589834349612,0,0.970528434715403
-25.481076369299,0,0.0883305866544727,0.597589834349612,0,0.970519933308176
-25.5172397087542,0,0.0883305866544727,0.597589834349612,0,0.970511433890165
-25.5533945933224,0,0.0883305866544727,0.597589834349612,0,0.970502936459295
-25.5895410529923,0,0.0883305866544727,0.597589834349612,0,0.970494441008517
-25.6256791105805,0,0.0883305866544727,0.597589834349612,0,0.970485947532468
-25.6618087888164,0,0.0883305866544727,0.597589834349612,0,0.970477456025806
-25.6979301512812,0,0.0883305866544727,0.597589834349612,0,0.970468966473588
-25.7340431386302,0,0.0883305866544727,0.597589834349612,0,0.970460478889761
-25.7701478142932,0,0.0883305866544727,0.597589834349612,0,0.970451993259418
-25.8062442006545,0,0.0883305866544727,0.597589834349612,0,0.970443509577298
-25.8423323200099,0,0.0883305866544727,0.597589834349612,0,0.97043502783816
-25.878412194572,0,0.0883305866544727,0.597589834349612,0,0.970426548036784
-25.9144838464673,0,0.0883305866544727,0.597589834349612,0,0.97041807016797
-25.9505473385245,0,0.0883305866544727,0.597589834349612,0,0.970409594216951
-25.9866026111091,0,0.0883305866544727,0.597589834349612,0,0.970401120197743
-26.0226497269017,0,0.0883305866544727,0.597589834349612,0,0.970392648095614
-26.0586887076931,0,0.0883305866544727,0.597589834349612,0,0.970384177905443
-26.0947195751916,0,0.0883305866544727,0.597589834349612,0,0.970375709622128
-26.1307423510217,0,0.0883305866544727,0.597589834349612,0,0.970367243240586
-26.1667570567248,0,0.0883305866544727,0.597589834349612,0,0.970358778755754
-26.2027637137609,0,0.0883305866544727,0.597589834349612,0,0.970350316162589
-26.2387623841222,0,0.0883305866544727,0.597589834349612,0,0.97034185544652
-26.2747530078573,0,0.0883305866544727,0.597589834349612,0,0.970333396621639
-26.3107356468162,0,0.0883305866544727,0.597589834349612,0,0.970324939673408
-26.3467103221337,0,0.0883305866544727,0.597589834349612,0,0.970316484596861
-26.3826770548643,0,0.0883305866544727,0.597589834349612,0,0.970308031387048
-26.4186358659823,0,0.0883305866544727,0.597589834349612,0,0.970299580039041
-26.4545867763812,0,0.0883305866544727,0.597589834349612,0,0.970291130547928
-26.4905298473422,0,0.0883305866544727,0.597589834349612,0,0.970282682899308
-26.5264650186496,0,0.0883305866544727,0.597589834349612,0,0.970274237107331
-26.5623923514465,0,0.0883305866544727,0.597589834349612,0,0.970265793157629
-26.5983118663117,0,0.0883305866544727,0.597589834349612,0,0.970257351045363
-26.6342235837456,0,0.0883305866544727,0.597589834349612,0,0.970248910765717
-26.6701275241709,0,0.0883305866544727,0.597589834349612,0,0.970240472313891
-26.7060237079329,0,0.0883305866544727,0.597589834349612,0,0.970232035685101
-26.7419121552995,0,0.0883305866544727,0.597589834349612,0,0.970223600874586
-26.7777929267607,0,0.0883305866544727,0.597589834349612,0,0.970215167868128
-26.8136659618134,0,0.0883305866544727,0.597589834349612,0,0.970206736679946
-26.849531320815,0,0.0883305866544727,0.597589834349612,0,0.970198307295856
-26.8853890237293,0,0.0883305866544727,0.597589834349612,0,0.970189879711166
-26.9212390904422,0,0.0883305866544727,0.597589834349612,0,0.970181453921201
-26.957081540766,0,0.0883305866544727,0.597589834349612,0,0.970173029921305
-26.9929163944377,0,0.0883305866544727,0.597589834349612,0,0.970164607706839
-27.0287437112742,0,0.0883305866544727,0.597589834349612,0,0.970156187263745
-27.0645634305341,0,0.0883305866544727,0.597589834349612,0,0.970147768606298
-27.1003756119054,0,0.0883305866544727,0.597589834349612,0,0.970139351720471
-27.1361802748295,0,0.0883305866544727,0.597589834349612,0,0.970130936601693
-27.1719774386733,0,0.0883305866544727,0.597589834349612,0,0.970122523245414
-27.2077671227299,0,0.0883305866544727,0.597589834349612,0,0.970114111647098
-27.2435493462202,0,0.0883305866544727,0.597589834349612,0,0.970105701802228
-27.2793241683075,0,0.0883305866544727,0.597589834349612,0,0.9700972936969
-27.3150915280199,0,0.0883305866544727,0.597589834349612,0,0.970088887345443
-27.3508514843963,0,0.0883305866544727,0.597589834349612,0,0.970080482733982
-27.3866040563684,0,0.0883305866544727,0.597589834349612,0,0.970072079858066
-27.4223492627988,0,0.0883305866544727,0.597589834349612,0,0.970063678713263
-27.458087122478,0,0.0883305866544727,0.597589834349612,0,0.970055279295157
-27.493817654126,0,0.0883305866544727,0.597589834349612,0,0.970046881599348
-27.5295408763912,0,0.0883305866544727,0.597589834349612,0,0.970038485621452
-27.565256847709,0,0.0883305866544727,0.597589834349612,0,0.970030091347736
-27.6009655068591,0,0.0883305866544727,0.597589834349612,0,0.970021698792588
-27.6366669121559,0,0.0883305866544727,0.597589834349612,0,0.970013307942303
-27.6723610819702,0,0.0883305866544727,0.597589834349612,0,0.970004918792563
-27.7080480346036,0,0.0883305866544727,0.597589834349612,0,0.969996531339067
-27.7437277882893,0,0.0883305866544727,0.597589834349612,0,0.96998814557753
-27.7794003611917,0,0.0883305866544727,0.597589834349612,0,0.969979761503681
-27.8150658111254,0,0.0883305866544727,0.597589834349612,0,0.969971379103934
-27.8507240766634,0,0.0883305866544727,0.597589834349612,0,0.969962998392725
-27.8863752155042,0,0.0883305866544727,0.597589834349612,0,0.969954619356493
-27.9220192455416,0,0.0883305866544727,0.597589834349612,0,0.969946241991034
-27.9576561846021,0,0.0883305866544727,0.597589834349612,0,0.969937866292156
-27.9932860504457,0,0.0883305866544727,0.597589834349612,0,0.969929492255687
-28.0289088607659,0,0.0883305866544727,0.597589834349612,0,0.969921119877467
-28.0645246331898,0,0.0883305866544727,0.597589834349612,0,0.969912749153354
-28.1001334248427,0,0.0883305866544727,0.597589834349612,0,0.969904380069921
-28.1357351740731,0,0.0883305866544727,0.597589834349612,0,0.969896012641659
-28.1713299378938,0,0.0883305866544727,0.597589834349612,0,0.969887646855168
-28.206917733671,0,0.0883305866544727,0.597589834349612,0,0.969879282706366
-28.2424985787039,0,0.0883305866544727,0.597589834349612,0,0.969870920191188
-28.2780724902282,0,0.0883305866544727,0.597589834349612,0,0.969862559305583
-28.3136394854147,0,0.0883305866544727,0.597589834349612,0,0.969854200045514
-28.3491996208027,0,0.0883305866544727,0.597589834349612,0,0.969845842397694
-28.3847528336357,0,0.0883305866544727,0.597589834349612,0,0.969837486376872
-28.420299180546,0,0.0883305866544727,0.597589834349612,0,0.969829131969738
-28.4558386856919,0,0.0883305866544727,0.597589834349612,0,0.969820779170614
-28.4913713536583,0,0.0883305866544727,0.597589834349612,0,0.969812427978423
-28.5268972072433,0,0.0883305866544727,0.597589834349612,0,0.969804078387806
-28.562416263106,0,0.0883305866544727,0.597589834349612,0,0.969795730394848
-28.5979285378569,0,0.0883305866544727,0.597589834349612,0,0.969787383995646
-28.6334340873379,0,0.0883305866544727,0.597589834349612,0,0.969779039177073
-28.6689328494745,0,0.0883305866544727,0.597589834349612,0,0.969770695953721
-28.7044248800223,0,0.0883305866544727,0.597589834349612,0,0.969762354312484
-28.7399101953828,0,0.0883305866544727,0.597589834349612,0,0.969754014249508
-28.7753888119022,0,0.0883305866544727,0.597589834349612,0,0.969745675760951
-28.8108607458712,0,0.0883305866544727,0.597589834349612,0,0.969737338842985
-28.8463260153124,0,0.0883305866544727,0.597589834349612,0,0.969729003491373
-28.8817846706047,0,0.0883305866544727,0.597589834349612,0,0.969720669694274
-28.9172366536458,0,0.0883305866544727,0.597589834349612,0,0.969712337465346
-28.952682019137,0,0.0883305866544727,0.597589834349612,0,0.969704006791731
-28.9881207826508,0,0.0883305866544727,0.597589834349612,0,0.969695677669769
-29.0235529601191,0,0.0883305866544727,0.597589834349612,0,0.969687350095716
-29.0589785674103,0,0.0883305866544727,0.597589834349612,0,0.969679024065842
-29.0943976203289,0,0.0883305866544727,0.597589834349612,0,0.969670699576434
-29.1298101736398,0,0.0883305866544727,0.597589834349612,0,0.969662376614618
-29.1652161649463,0,0.0883305866544727,0.597589834349612,0,0.969654055195061
-29.2006156488979,0,0.0883305866544727,0.597589834349612,0,0.969645735304919
-29.2360086410322,0,0.0883305866544727,0.597589834349612,0,0.969637416940539
-29.271395156819,0,0.0883305866544727,0.597589834349612,0,0.969629100098286
-29.3067752174804,0,0.0883305866544727,0.597589834349612,0,0.969620784773172
-29.3421488266858,0,0.0883305866544727,0.597589834349612,0,0.969612470964334
-29.3775160059106,0,0.0883305866544727,0.597589834349612,0,0.969604158666725
-29.4128768109319,0,0.0883305866544727,0.597589834349612,0,0.969595847867236
-29.4482311777125,0,0.0883305866544727,0.597589834349612,0,0.969587538580918
-29.4835791603373,0,0.0883305866544727,0.597589834349612,0,0.969579230795059
-29.5189207739373,0,0.0883305866544727,0.597589834349612,0,0.969570924506103
-29.5542560335862,0,0.0883305866544727,0.597589834349612,0,0.969562619710506
-29.5895849543015,0,0.0883305866544727,0.597589834349612,0,0.96955431640474
-29.6249075510457,0,0.0883305866544727,0.597589834349612,0,0.969546014585289
-29.6602238774858,0,0.0883305866544727,0.597589834349612,0,0.969537714239537
-29.6955338709381,0,0.0883305866544727,0.597589834349612,0,0.969529415382219
-29.730837584977,0,0.0883305866544727,0.597589834349612,0,0.969521118000742
-29.7661350343437,0,0.0883305866544727,0.597589834349612,0,0.969512822091643
-29.8014262337278,0,0.0883305866544727,0.597589834349612,0,0.969504527651467
-29.8367111977627,0,0.0883305866544727,0.597589834349612,0,0.969496234676777
-29.8719899410286,0,0.0883305866544727,0.597589834349612,0,0.969487943164146
